trade_id,trade_date,booked_at,region,desk,book,year,quarter,notional,pnl,quantity,settled
104452,2023-08-06,2023-08-06 14:47:00,EMEA,FX,O'Brien Holdings,2023,Q3,712992.36,-3705.94,432,false
104453,2024-04-20,2024-04-20 22:57:00,APAC,Commodities,"Smith, ""Big"" Fund",2024,Q2,636376.07,-17682.09,50,true
104454,2025-01-12,2025-01-12 14:17:00,AMER,Commodities,Beta Fund,2025,Q1,535385.84,-13377.23,446,true
104455,2021-05-14,2021-05-14 08:10:00,EMEA,Rates,O'Brien Holdings,2021,Q2,246922.56,99828.57,258,true
104456,2022-01-17,2022-01-17 07:32:00,APAC,Commodities,"Smith, ""Big"" Fund",2022,Q1,498365.25,6875.74,410,true
104457,2023-08-18,2023-08-18 01:27:00,AMER,Credit,"Smith, ""Big"" Fund",2023,Q3,224276.65,-15739.97,406,true
104458,2024-09-22,2024-09-22 11:14:00,EMEA,Credit,O'Brien Holdings,2024,Q3,179166.07,-82316.07,269,true
104459,2025-07-04,2025-07-04 17:33:00,APAC,Commodities,"Smith, ""Big"" Fund",2025,Q3,652228.22,-84130.30,228,true
104460,2021-04-18,2021-04-18 23:26:00,AMER,Rates,Beta Fund,2021,Q2,184780.98,10039.72,452,true
104461,2022-01-11,2022-01-11 22:36:00,EMEA,Commodities,Beta Fund,2022,Q1,53906.68,-84971.67,231,true
104462,2023-12-06,2023-12-06 10:32:00,APAC,Rates,Alpha Fund,2023,Q4,859818.63,22172.89,47,true
104463,2024-07-13,2024-07-13 04:01:00,AMER,FX,Beta Fund,2024,Q3,833944.13,42113.19,112,false
104464,2025-04-10,2025-04-10 01:10:00,EMEA,Commodities,O'Brien Holdings,2025,Q2,736156.71,-69804.06,36,true
104465,2021-08-19,2021-08-19 08:51:00,APAC,Commodities,O'Brien Holdings,2021,Q3,296046.31,39701.34,381,false
104466,2022-12-06,2022-12-06 16:43:00,AMER,Commodities,Alpha Fund,2022,Q4,574137.11,-61287.28,88,true
104467,2023-06-24,2023-06-24 13:20:00,EMEA,Credit,Alpha Fund,2023,Q2,398461.16,-28842.88,366,true
104468,2024-01-28,2024-01-28 11:13:00,APAC,Credit,Beta Fund,2024,Q1,409835.78,-85376.73,378,false
104469,2025-07-06,2025-07-06 13:11:00,AMER,Equities,Alpha Fund,2025,Q3,276350.38,31910.59,75,true
104470,2021-10-11,2021-10-11 08:28:00,EMEA,FX,"Smith, ""Big"" Fund",2021,Q4,419725.66,3929.59,281,true
104471,2022-08-07,2022-08-07 02:40:00,APAC,Credit,Alpha Fund,2022,Q3,493627.49,37216.20,342,true
104472,2023-05-13,2023-05-13 18:45:00,AMER,Credit,Alpha Fund,2023,Q2,643749.57,-84969.30,486,true
104473,2024-03-01,2024-03-01 20:39:00,EMEA,Credit,"Smith, ""Big"" Fund",2024,Q1,769380.94,48706.65,221,true
104474,2025-05-21,2025-05-21 21:17:00,APAC,Rates,"Smith, ""Big"" Fund",2025,Q2,830104.72,50018.14,495,true
104475,2021-11-22,2021-11-22 01:17:00,AMER,FX,Alpha Fund,2021,Q4,414411.68,54085.59,86,true
104476,2022-04-17,2022-04-17 08:51:00,EMEA,Credit,Alpha Fund,2022,Q2,394490.52,-65691.45,288,true
104477,2023-01-01,2023-01-01 06:05:00,APAC,FX,Alpha Fund,2023,Q1,858724.73,29640.04,247,true
104478,2024-02-08,2024-02-08 01:15:00,AMER,FX,Beta Fund,2024,Q1,625829.03,-9179.43,47,true
104479,2025-08-09,2025-08-09 14:34:00,EMEA,Equities,"Smith, ""Big"" Fund",2025,Q3,239227.20,43928.88,102,true
104480,2021-01-11,2021-01-11 12:27:00,APAC,FX,"Smith, ""Big"" Fund",2021,Q1,338228.33,66491.91,258,false
104481,2022-07-17,2022-07-17 14:30:00,AMER,FX,O'Brien Holdings,2022,Q3,50684.85,-11896.39,318,false
104482,2023-07-04,2023-07-04 02:13:00,EMEA,Credit,Beta Fund,2023,Q3,27318.79,-57973.65,245,true
104483,2024-01-20,2024-01-20 11:02:00,APAC,Rates,O'Brien Holdings,2024,Q1,771831.50,51074.20,295,true
104484,2025-05-16,2025-05-16 04:49:00,AMER,Rates,"Smith, ""Big"" Fund",2025,Q2,617429.07,71978.94,249,true
104485,2021-11-25,2021-11-25 13:16:00,EMEA,Rates,Alpha Fund,2021,Q4,316546.43,-95817.02,3,false
104486,2022-03-21,2022-03-21 06:48:00,APAC,Credit,Alpha Fund,2022,Q1,632540.84,42407.61,451,true
104487,2023-12-16,2023-12-16 10:01:00,AMER,Credit,Alpha Fund,2023,Q4,677998.92,-68282.33,33,true
104488,2024-04-14,2024-04-14 16:33:00,EMEA,Commodities,Alpha Fund,2024,Q2,278083.51,99203.04,173,false
104489,2025-03-13,2025-03-13 04:42:00,APAC,Rates,"Smith, ""Big"" Fund",2025,Q1,134537.00,86006.15,106,true
104490,2021-08-11,2021-08-11 09:20:00,AMER,Credit,"Smith, ""Big"" Fund",2021,Q3,545241.82,54313.37,304,true
104491,2022-10-03,2022-10-03 21:07:00,EMEA,Commodities,O'Brien Holdings,2022,Q4,249238.01,92034.94,419,true
104492,2023-01-17,2023-01-17 09:17:00,APAC,Commodities,"Smith, ""Big"" Fund",2023,Q1,485716.97,-49284.00,330,true
104493,2024-01-03,2024-01-03 05:49:00,AMER,Commodities,Beta Fund,2024,Q1,696439.14,30739.81,431,true
104494,2025-05-14,2025-05-14 23:25:00,EMEA,Credit,O'Brien Holdings,2025,Q2,952111.76,93671.80,463,true
104495,2021-03-09,2021-03-09 10:47:00,APAC,Commodities,O'Brien Holdings,2021,Q1,832343.41,-46656.76,365,false
104496,2022-09-04,2022-09-04 10:53:00,AMER,Commodities,Beta Fund,2022,Q3,461686.51,15980.96,150,true
104497,2023-10-13,2023-10-13 04:20:00,EMEA,Commodities,O'Brien Holdings,2023,Q4,626254.96,-36813.48,178,true
104498,2024-11-27,2024-11-27 22:38:00,APAC,Commodities,O'Brien Holdings,2024,Q4,438791.08,-430.07,367,true
104499,2025-03-10,2025-03-10 09:46:00,AMER,Rates,O'Brien Holdings,2025,Q1,921255.49,66903.51,382,false
104500,2021-02-08,2021-02-08 02:18:00,EMEA,Equities,O'Brien Holdings,2021,Q1,186825.86,87242.04,22,true
104501,2022-11-22,2022-11-22 16:35:00,APAC,Rates,"Smith, ""Big"" Fund",2022,Q4,115102.66,85826.02,347,true
104502,2023-08-26,2023-08-26 08:43:00,AMER,Rates,O'Brien Holdings,2023,Q3,924819.79,11863.06,258,false
104503,2024-02-27,2024-02-27 00:46:00,EMEA,Commodities,Alpha Fund,2024,Q1,27909.70,79832.25,403,true
104504,2025-10-21,2025-10-21 10:24:00,APAC,Rates,O'Brien Holdings,2025,Q4,817313.22,-16914.79,203,true
104505,2021-02-06,2021-02-06 21:03:00,AMER,Rates,Beta Fund,2021,Q1,706688.25,-63267.31,449,false
104506,2022-07-10,2022-07-10 04:47:00,EMEA,Equities,"Smith, ""Big"" Fund",2022,Q3,973553.62,39404.50,484,true
104507,2023-04-10,2023-04-10 23:17:00,APAC,Rates,Beta Fund,2023,Q2,662397.62,26227.04,333,true
104508,2024-05-08,2024-05-08 12:05:00,AMER,Commodities,"Smith, ""Big"" Fund",2024,Q2,251167.68,75728.40,118,true
104509,2025-08-24,2025-08-24 21:29:00,EMEA,Rates,Beta Fund,2025,Q3,496309.68,43126.00,160,true
104510,2021-05-05,2021-05-05 05:18:00,APAC,FX,O'Brien Holdings,2021,Q2,23658.51,-16956.73,16,true
104511,2022-06-10,2022-06-10 11:38:00,AMER,Commodities,O'Brien Holdings,2022,Q2,934610.79,-66432.09,223,false
104512,2023-12-22,2023-12-22 01:33:00,EMEA,Equities,"Smith, ""Big"" Fund",2023,Q4,905809.58,-5295.29,405,true
104513,2024-07-21,2024-07-21 22:03:00,APAC,FX,O'Brien Holdings,2024,Q3,134999.31,34992.29,14,true
104514,2025-07-27,2025-07-27 19:03:00,AMER,Equities,Alpha Fund,2025,Q3,298030.54,-74050.54,158,true
104515,2021-05-05,2021-05-05 17:19:00,EMEA,Credit,Beta Fund,2021,Q2,261596.58,-16499.94,323,false
104516,2022-01-08,2022-01-08 09:27:00,APAC,FX,"Smith, ""Big"" Fund",2022,Q1,612554.98,22939.61,202,true
104517,2023-12-03,2023-12-03 07:08:00,AMER,Rates,Alpha Fund,2023,Q4,936761.06,-12791.68,346,true
104518,2024-02-26,2024-02-26 08:02:00,EMEA,FX,Beta Fund,2024,Q1,305287.90,3522.03,205,true
104519,2025-05-07,2025-05-07 13:45:00,APAC,Rates,O'Brien Holdings,2025,Q2,647845.53,-89383.85,99,true
104520,2021-09-21,2021-09-21 04:59:00,AMER,Commodities,O'Brien Holdings,2021,Q3,917940.50,28453.86,317,false
104521,2022-12-14,2022-12-14 06:27:00,EMEA,Rates,"Smith, ""Big"" Fund",2022,Q4,808790.74,53105.42,301,true
104522,2023-01-02,2023-01-02 07:27:00,APAC,Rates,"Smith, ""Big"" Fund",2023,Q1,327615.27,78501.72,215,true
104523,2024-03-06,2024-03-06 08:33:00,AMER,Rates,Alpha Fund,2024,Q1,699168.08,-35250.89,455,true
104524,2025-01-17,2025-01-17 08:56:00,EMEA,FX,Beta Fund,2025,Q1,302485.50,63561.30,97,true
104525,2021-05-10,2021-05-10 11:00:00,APAC,Equities,O'Brien Holdings,2021,Q2,582365.72,98708.04,261,false
104526,2022-02-25,2022-02-25 18:15:00,AMER,Credit,Beta Fund,2022,Q1,39132.70,65518.28,91,true
104527,2023-05-24,2023-05-24 08:48:00,EMEA,FX,Beta Fund,2023,Q2,636013.76,-83931.81,115,true
104528,2024-01-17,2024-01-17 21:42:00,APAC,Rates,Alpha Fund,2024,Q1,243117.24,-98812.42,45,true
104529,2025-03-06,2025-03-06 03:23:00,AMER,Equities,Beta Fund,2025,Q1,678586.51,-31237.86,132,true
104530,2021-12-15,2021-12-15 15:00:00,EMEA,Equities,Beta Fund,2021,Q4,513840.06,-62093.12,125,true
104531,2022-07-24,2022-07-24 20:13:00,APAC,Equities,"Smith, ""Big"" Fund",2022,Q3,925824.14,-18356.41,42,true
104532,2023-08-20,2023-08-20 12:48:00,AMER,Commodities,"Smith, ""Big"" Fund",2023,Q3,276971.80,-29736.13,364,true
104533,2024-12-28,2024-12-28 02:23:00,EMEA,Equities,Alpha Fund,2024,Q4,754619.26,-56400.00,317,true
104534,2025-03-24,2025-03-24 11:26:00,APAC,Rates,Alpha Fund,2025,Q1,736541.24,61440.51,237,false
104535,2021-06-18,2021-06-18 20:49:00,AMER,Commodities,Alpha Fund,2021,Q2,250998.05,-89796.34,348,true
104536,2022-12-15,2022-12-15 17:11:00,EMEA,Equities,O'Brien Holdings,2022,Q4,859340.84,50880.92,353,false
104537,2023-05-14,2023-05-14 00:28:00,APAC,Credit,"Smith, ""Big"" Fund",2023,Q2,961950.85,1805.78,64,true
104538,2024-09-15,2024-09-15 10:23:00,AMER,FX,Beta Fund,2024,Q3,503645.50,-34798.86,439,false
104539,2025-08-18,2025-08-18 07:08:00,EMEA,Rates,O'Brien Holdings,2025,Q3,170476.76,-43099.47,183,true
104540,2021-02-10,2021-02-10 12:48:00,APAC,Rates,"Smith, ""Big"" Fund",2021,Q1,184636.48,-39605.80,460,false
104541,2022-05-21,2022-05-21 03:47:00,AMER,Commodities,Alpha Fund,2022,Q2,441220.07,73356.57,97,true
104542,2023-08-28,2023-08-28 00:06:00,EMEA,FX,O'Brien Holdings,2023,Q3,979771.46,69583.24,330,true
104543,2024-06-28,2024-06-28 14:38:00,APAC,Credit,"Smith, ""Big"" Fund",2024,Q2,675025.84,9756.41,158,true
104544,2025-09-18,2025-09-18 03:11:00,AMER,Commodities,O'Brien Holdings,2025,Q3,177053.09,51932.34,317,false
104545,2021-11-06,2021-11-06 21:18:00,EMEA,Credit,Beta Fund,2021,Q4,799294.99,21211.10,165,true
104546,2022-07-02,2022-07-02 19:31:00,APAC,Commodities,Alpha Fund,2022,Q3,286974.85,8017.39,83,true
104547,2023-01-23,2023-01-23 22:14:00,AMER,Commodities,O'Brien Holdings,2023,Q1,34790.06,-81703.62,52,true
104548,2024-03-09,2024-03-09 13:14:00,EMEA,Rates,O'Brien Holdings,2024,Q1,365251.64,21846.59,363,true
104549,2025-10-09,2025-10-09 14:35:00,APAC,Equities,Alpha Fund,2025,Q4,817180.52,11676.83,44,true
104550,2021-07-18,2021-07-18 01:55:00,AMER,FX,"Smith, ""Big"" Fund",2021,Q3,988671.49,59444.20,62,true
104551,2022-10-23,2022-10-23 17:08:00,EMEA,Credit,O'Brien Holdings,2022,Q4,743668.47,-54791.26,151,true
104552,2023-03-03,2023-03-03 18:51:00,APAC,Rates,Alpha Fund,2023,Q1,879370.88,-65419.65,245,false
104553,2024-07-07,2024-07-07 09:58:00,AMER,Rates,Alpha Fund,2024,Q3,247993.09,-68221.45,11,true
104554,2025-03-03,2025-03-03 16:38:00,EMEA,Credit,Alpha Fund,2025,Q1,308127.04,-2674.14,282,true
104555,2021-07-02,2021-07-02 00:46:00,APAC,Equities,Beta Fund,2021,Q3,514639.24,-84676.56,422,true
104556,2022-04-16,2022-04-16 10:32:00,AMER,Equities,Beta Fund,2022,Q2,632403.45,-2778.95,438,false
104557,2023-08-13,2023-08-13 05:20:00,EMEA,FX,O'Brien Holdings,2023,Q3,767149.35,-53513.17,87,true
104558,2024-02-21,2024-02-21 18:16:00,APAC,Credit,Alpha Fund,2024,Q1,24730.09,-27583.48,227,false
104559,2025-01-04,2025-01-04 05:21:00,AMER,Equities,Alpha Fund,2025,Q1,948002.23,81792.63,293,true
104560,2021-10-17,2021-10-17 15:12:00,EMEA,Equities,Alpha Fund,2021,Q4,855527.18,99001.98,46,true
104561,2022-10-09,2022-10-09 13:30:00,APAC,Commodities,"Smith, ""Big"" Fund",2022,Q4,243521.51,-58760.60,299,false
104562,2023-11-08,2023-11-08 14:09:00,AMER,Rates,O'Brien Holdings,2023,Q4,242623.48,18604.89,38,true
104563,2024-11-09,2024-11-09 05:51:00,EMEA,Rates,Alpha Fund,2024,Q4,194401.62,-96028.36,483,true
104564,2025-10-08,2025-10-08 23:11:00,APAC,Rates,"Smith, ""Big"" Fund",2025,Q4,657372.98,69781.49,122,true
104565,2021-11-28,2021-11-28 14:40:00,AMER,Credit,O'Brien Holdings,2021,Q4,161832.48,40671.59,104,true
104566,2022-08-02,2022-08-02 17:05:00,EMEA,Credit,Alpha Fund,2022,Q3,234382.74,-13382.13,399,false
104567,2023-12-02,2023-12-02 11:31:00,APAC,Commodities,O'Brien Holdings,2023,Q4,815593.36,-12256.51,291,true
104568,2024-07-14,2024-07-14 06:40:00,AMER,Rates,Alpha Fund,2024,Q3,34195.82,-45916.99,450,false
104569,2025-06-12,2025-06-12 23:03:00,EMEA,Commodities,"Smith, ""Big"" Fund",2025,Q2,530129.19,-40483.54,208,true
104570,2021-05-02,2021-05-02 02:59:00,APAC,Equities,"Smith, ""Big"" Fund",2021,Q2,881626.49,-66943.07,170,true
104571,2022-04-06,2022-04-06 20:58:00,AMER,Commodities,"Smith, ""Big"" Fund",2022,Q2,912712.23,-63835.67,309,true
104572,2023-11-19,2023-11-19 19:11:00,EMEA,Credit,O'Brien Holdings,2023,Q4,578085.12,33502.87,459,true
104573,2024-12-24,2024-12-24 00:29:00,APAC,Rates,O'Brien Holdings,2024,Q4,772645.83,-10321.95,361,true
104574,2025-12-11,2025-12-11 21:52:00,AMER,Credit,O'Brien Holdings,2025,Q4,844998.60,-79592.96,311,false
104575,2021-11-12,2021-11-12 13:55:00,EMEA,Equities,"Smith, ""Big"" Fund",2021,Q4,281899.70,54440.93,281,true
104576,2022-11-13,2022-11-13 08:22:00,APAC,Rates,Beta Fund,2022,Q4,121322.74,-80061.06,224,true
104577,2023-04-05,2023-04-05 22:47:00,AMER,Equities,Alpha Fund,2023,Q2,246358.09,-62101.78,268,true
104578,2024-11-18,2024-11-18 16:56:00,EMEA,Commodities,O'Brien Holdings,2024,Q4,654353.48,31491.83,75,true
104579,2025-07-13,2025-07-13 22:03:00,APAC,Rates,Alpha Fund,2025,Q3,873920.74,-73322.49,176,true
104580,2021-03-26,2021-03-26 03:12:00,AMER,Credit,"Smith, ""Big"" Fund",2021,Q1,446161.37,45208.49,193,true
104581,2022-11-27,2022-11-27 00:07:00,EMEA,Credit,Alpha Fund,2022,Q4,567844.94,-75750.29,495,true
104582,2023-02-22,2023-02-22 17:03:00,APAC,Commodities,Beta Fund,2023,Q1,116233.58,-74755.83,85,true
104583,2024-05-07,2024-05-07 16:42:00,AMER,Rates,Beta Fund,2024,Q2,264026.26,18997.07,153,false
104584,2025-07-19,2025-07-19 13:48:00,EMEA,Equities,O'Brien Holdings,2025,Q3,145919.15,-90874.85,67,true
104585,2021-09-18,2021-09-18 06:01:00,APAC,Rates,Beta Fund,2021,Q3,876128.84,5562.50,21,true
104586,2022-01-05,2022-01-05 05:12:00,AMER,Equities,Alpha Fund,2022,Q1,416061.46,-58458.12,233,true
104587,2023-03-12,2023-03-12 18:43:00,EMEA,Commodities,"Smith, ""Big"" Fund",2023,Q1,974383.11,13760.75,136,true
104588,2024-02-01,2024-02-01 02:09:00,APAC,Commodities,O'Brien Holdings,2024,Q1,663276.50,52361.94,120,true
104589,2025-10-10,2025-10-10 09:42:00,AMER,Equities,Alpha Fund,2025,Q4,73549.05,-71125.78,116,true
104590,2021-10-27,2021-10-27 12:14:00,EMEA,Rates,Alpha Fund,2021,Q4,431493.53,54688.20,401,true
104591,2022-09-28,2022-09-28 12:19:00,APAC,Rates,O'Brien Holdings,2022,Q3,726375.64,-69638.57,161,true
104592,2023-02-23,2023-02-23 07:14:00,AMER,FX,"Smith, ""Big"" Fund",2023,Q1,141548.68,8672.49,195,false
104593,2024-03-10,2024-03-10 01:04:00,EMEA,Rates,O'Brien Holdings,2024,Q1,307124.76,34453.53,36,true
104594,2025-03-12,2025-03-12 21:01:00,APAC,Equities,Alpha Fund,2025,Q1,730440.79,-12070.14,331,false
104595,2021-03-02,2021-03-02 21:56:00,AMER,Equities,Beta Fund,2021,Q1,87011.04,26022.03,362,true
104596,2022-03-13,2022-03-13 22:24:00,EMEA,Rates,Beta Fund,2022,Q1,75982.95,-90066.85,324,false
104597,2023-11-22,2023-11-22 06:16:00,APAC,Equities,O'Brien Holdings,2023,Q4,123740.57,-60906.59,128,false
104598,2024-08-12,2024-08-12 19:30:00,AMER,Equities,"Smith, ""Big"" Fund",2024,Q3,575389.09,-8664.60,426,true
104599,2025-04-18,2025-04-18 00:36:00,EMEA,Equities,O'Brien Holdings,2025,Q2,271257.33,-85071.46,141,true
104600,2021-03-08,2021-03-08 04:56:00,APAC,Rates,"Smith, ""Big"" Fund",2021,Q1,669246.58,78179.10,475,true
104601,2022-01-11,2022-01-11 08:18:00,AMER,Equities,Alpha Fund,2022,Q1,871515.35,37008.13,412,true
104602,2023-03-25,2023-03-25 02:38:00,EMEA,Commodities,Beta Fund,2023,Q1,934132.37,12362.67,113,true
104603,2024-11-05,2024-11-05 08:11:00,APAC,FX,Alpha Fund,2024,Q4,65276.99,44307.85,91,true
104604,2025-05-07,2025-05-07 04:50:00,AMER,Credit,Beta Fund,2025,Q2,1809.00,-47799.12,448,true
104605,2021-04-05,2021-04-05 04:44:00,EMEA,Equities,O'Brien Holdings,2021,Q2,241252.33,-88273.93,143,true
104606,2022-09-18,2022-09-18 13:32:00,APAC,Credit,O'Brien Holdings,2022,Q3,368181.22,-37998.50,93,false
104607,2023-11-19,2023-11-19 18:44:00,AMER,Commodities,"Smith, ""Big"" Fund",2023,Q4,931709.73,18706.54,296,true
104608,2024-03-02,2024-03-02 06:24:00,EMEA,Rates,Beta Fund,2024,Q1,47256.16,70086.80,322,false
104609,2025-07-03,2025-07-03 07:41:00,APAC,FX,Alpha Fund,2025,Q3,183185.32,-27442.60,427,true
104610,2021-05-14,2021-05-14 15:57:00,AMER,FX,"Smith, ""Big"" Fund",2021,Q2,482714.55,6461.45,316,true
104611,2022-02-26,2022-02-26 08:19:00,EMEA,Commodities,O'Brien Holdings,2022,Q1,607081.95,45270.71,161,true
104612,2023-03-25,2023-03-25 07:58:00,APAC,Rates,"Smith, ""Big"" Fund",2023,Q1,397678.98,-50943.18,358,false
104613,2024-04-21,2024-04-21 13:50:00,AMER,FX,Alpha Fund,2024,Q2,912999.55,-18616.15,62,true
104614,2025-07-03,2025-07-03 05:53:00,EMEA,Commodities,O'Brien Holdings,2025,Q3,749776.61,-41894.98,137,true
104615,2021-10-17,2021-10-17 22:41:00,APAC,Equities,Beta Fund,2021,Q4,292167.67,80134.15,252,true
104616,2022-12-05,2022-12-05 13:15:00,AMER,Rates,"Smith, ""Big"" Fund",2022,Q4,768656.79,-69164.31,47,true
104617,2023-08-04,2023-08-04 13:43:00,EMEA,Credit,Beta Fund,2023,Q3,317509.66,-91986.13,486,true
104618,2024-10-26,2024-10-26 06:53:00,APAC,Rates,Alpha Fund,2024,Q4,22523.15,8228.17,280,true
104619,2025-05-18,2025-05-18 19:25:00,AMER,FX,O'Brien Holdings,2025,Q2,368687.44,2318.48,166,true
104620,2021-09-21,2021-09-21 10:39:00,EMEA,Commodities,O'Brien Holdings,2021,Q3,243423.08,-77759.33,421,true
104621,2022-06-08,2022-06-08 07:00:00,APAC,Commodities,"Smith, ""Big"" Fund",2022,Q2,74435.26,-10872.90,448,true
104622,2023-10-20,2023-10-20 17:58:00,AMER,Rates,Alpha Fund,2023,Q4,340671.15,51179.85,109,false
104623,2024-01-11,2024-01-11 10:09:00,EMEA,Credit,O'Brien Holdings,2024,Q1,689661.94,78797.38,90,false
104624,2025-06-26,2025-06-26 22:56:00,APAC,Rates,"Smith, ""Big"" Fund",2025,Q2,218228.33,52850.70,42,true
104625,2021-02-17,2021-02-17 12:39:00,AMER,FX,O'Brien Holdings,2021,Q1,925209.61,93044.91,448,true
104626,2022-09-10,2022-09-10 02:50:00,EMEA,Rates,"Smith, ""Big"" Fund",2022,Q3,629176.94,-85275.08,397,true
104627,2023-03-20,2023-03-20 05:54:00,APAC,FX,"Smith, ""Big"" Fund",2023,Q1,377463.21,53428.23,481,true
104628,2024-05-05,2024-05-05 02:31:00,AMER,Equities,Alpha Fund,2024,Q2,410969.45,5936.28,399,true
104629,2025-03-01,2025-03-01 03:34:00,EMEA,Credit,Alpha Fund,2025,Q1,744231.69,-71903.12,196,true
104630,2021-07-17,2021-07-17 15:45:00,APAC,FX,Alpha Fund,2021,Q3,673601.73,-46708.42,68,true
104631,2022-09-13,2022-09-13 13:58:00,AMER,Equities,O'Brien Holdings,2022,Q3,639728.13,57694.57,479,false
104632,2023-05-18,2023-05-18 08:50:00,EMEA,FX,O'Brien Holdings,2023,Q2,537993.74,-36009.34,389,true
104633,2024-10-27,2024-10-27 23:13:00,APAC,Equities,"Smith, ""Big"" Fund",2024,Q4,245060.31,-79829.64,329,true
104634,2025-01-28,2025-01-28 22:54:00,AMER,Rates,O'Brien Holdings,2025,Q1,214091.96,19704.69,220,true
104635,2021-05-03,2021-05-03 16:05:00,EMEA,Credit,O'Brien Holdings,2021,Q2,123511.38,-67514.98,118,true
104636,2022-03-12,2022-03-12 14:37:00,APAC,Rates,Beta Fund,2022,Q1,938033.37,-91076.43,484,true
104637,2023-07-04,2023-07-04 00:01:00,AMER,Commodities,O'Brien Holdings,2023,Q3,829443.90,82164.57,170,false
104638,2024-12-07,2024-12-07 00:35:00,EMEA,Commodities,Beta Fund,2024,Q4,569039.62,-65182.18,121,true
104639,2025-02-20,2025-02-20 11:03:00,APAC,Rates,O'Brien Holdings,2025,Q1,31979.02,73210.84,297,true
104640,2021-03-20,2021-03-20 17:35:00,AMER,Commodities,Beta Fund,2021,Q1,759271.64,37031.82,263,true
104641,2022-01-10,2022-01-10 00:03:00,EMEA,Credit,Alpha Fund,2022,Q1,890764.99,28067.13,364,false
104642,2023-07-18,2023-07-18 13:31:00,APAC,Commodities,O'Brien Holdings,2023,Q3,366821.33,-68632.71,442,false
104643,2024-12-16,2024-12-16 03:35:00,AMER,FX,Alpha Fund,2024,Q4,724634.21,4171.87,174,true
104644,2025-03-26,2025-03-26 00:47:00,EMEA,FX,Beta Fund,2025,Q1,585910.19,-52156.44,55,true
104645,2021-09-27,2021-09-27 12:37:00,APAC,FX,Alpha Fund,2021,Q3,749504.79,-14789.49,392,true
104646,2022-08-18,2022-08-18 07:49:00,AMER,Equities,"Smith, ""Big"" Fund",2022,Q3,58652.01,41813.50,261,false
104647,2023-10-14,2023-10-14 01:38:00,EMEA,Rates,Beta Fund,2023,Q4,502922.52,-33207.99,453,true
104648,2024-05-10,2024-05-10 11:45:00,APAC,Equities,Beta Fund,2024,Q2,317913.79,51127.56,225,true
104649,2025-04-12,2025-04-12 14:02:00,AMER,Rates,Beta Fund,2025,Q2,223398.91,-20828.78,41,true
104650,2021-07-02,2021-07-02 20:16:00,EMEA,Rates,O'Brien Holdings,2021,Q3,97833.15,67200.62,253,true
104651,2022-09-16,2022-09-16 00:56:00,APAC,Equities,Alpha Fund,2022,Q3,75859.94,-74543.49,116,true
104652,2023-07-03,2023-07-03 14:27:00,AMER,Rates,Beta Fund,2023,Q3,91185.49,53853.82,302,true
104653,2024-08-17,2024-08-17 21:33:00,EMEA,Commodities,Beta Fund,2024,Q3,367764.26,55286.74,473,true
104654,2025-01-26,2025-01-26 11:33:00,APAC,Credit,"Smith, ""Big"" Fund",2025,Q1,633093.51,5372.19,364,true
104655,2021-09-23,2021-09-23 18:46:00,AMER,Rates,O'Brien Holdings,2021,Q3,930428.68,-82622.43,396,true
104656,2022-11-24,2022-11-24 12:16:00,EMEA,Equities,Alpha Fund,2022,Q4,481550.92,-60933.50,330,true
104657,2023-05-03,2023-05-03 08:02:00,APAC,FX,Alpha Fund,2023,Q2,617962.61,-75165.33,197,true
104658,2024-07-07,2024-07-07 10:07:00,AMER,Credit,Alpha Fund,2024,Q3,388460.78,-16557.02,441,true
104659,2025-04-09,2025-04-09 17:10:00,EMEA,Rates,"Smith, ""Big"" Fund",2025,Q2,859126.26,-89020.00,52,true
104660,2021-10-06,2021-10-06 18:04:00,APAC,Commodities,O'Brien Holdings,2021,Q4,378513.97,52264.26,321,true
104661,2022-06-10,2022-06-10 06:45:00,AMER,Credit,Alpha Fund,2022,Q2,863637.69,-49452.55,161,true
104662,2023-12-10,2023-12-10 20:03:00,EMEA,FX,O'Brien Holdings,2023,Q4,377069.57,98457.95,3,true
104663,2024-03-01,2024-03-01 03:35:00,APAC,FX,Beta Fund,2024,Q1,372565.78,99217.30,35,true
104664,2025-05-10,2025-05-10 13:18:00,AMER,Equities,Alpha Fund,2025,Q2,118201.22,-32717.60,141,true
104665,2021-01-25,2021-01-25 05:39:00,EMEA,Commodities,Beta Fund,2021,Q1,706712.38,26576.40,255,true
104666,2022-02-08,2022-02-08 05:41:00,APAC,FX,Alpha Fund,2022,Q1,784794.50,16393.59,224,true
104667,2023-08-17,2023-08-17 23:57:00,AMER,Credit,Beta Fund,2023,Q3,119124.20,32938.84,356,true
104668,2024-12-01,2024-12-01 20:19:00,EMEA,Equities,Beta Fund,2024,Q4,660726.06,-23891.45,218,true
104669,2025-01-09,2025-01-09 15:18:00,APAC,Commodities,Beta Fund,2025,Q1,402618.34,17620.93,102,false
104670,2021-10-09,2021-10-09 06:06:00,AMER,Credit,Alpha Fund,2021,Q4,625813.26,-8441.53,492,true
104671,2022-12-06,2022-12-06 11:12:00,EMEA,Rates,"Smith, ""Big"" Fund",2022,Q4,636791.85,-29656.15,154,true
104672,2023-03-18,2023-03-18 03:42:00,APAC,Equities,O'Brien Holdings,2023,Q1,424668.67,24480.90,251,true
104673,2024-04-22,2024-04-22 05:49:00,AMER,FX,Beta Fund,2024,Q2,789177.24,13875.22,425,false
